10_freq,10_peak,note_played
"[75, 37, 112, 150, 72, 77, 84, 188, 43, 120]","[1.0, 0.8229210426498831, 0.45294108285369566, 0.11846853623387693, 0.0414188024456888, 0.03917892273527089, 0.03567717484081327, 0.027902234352567654, 0.024761468177324407, 0.02207238656214219]",D3
"[38, 112, 74, 150, 104, 186, 224, 121, 2, 83]","[1.0, 0.7451018857806325, 0.24072929387167774, 0.09371052886397799, 0.017406040255021855, 0.0067021521873835465, 0.0055256599003608835, 0.0037469208753027165, 0.0037450454428098667, 0.0036726089360641966]",D3
"[112, 37, 75, 67, 149, 185, 261, 114, 77, 94]","[1.0, 0.6996775442482914, 0.40242691884804593, 0.32600885406118074, 0.260269302044672, 0.10115093458185141, 0.05147419215307727, 0.029556314261327044, 0.014580566976923691, 0.012024252487860926]",D3
"[75, 37, 112, 187, 50, 160, 223, 148, 260, 124]","[1.0, 0.3373396290967878, 0.20290986827987584, 0.15461486470728839, 0.10987599607018093, 0.030191249526786233, 0.008445174189159207, 0.00620370533675173, 0.005848938394938725, 0.005060991999334406]",D3
"[38, 149, 111, 74, 187, 147, 173, 96, 261, 135]","[1.0, 0.4443292721302726, 0.2632761422880654, 0.15636039268364751, 0.054337973384628514, 0.02012824547122035, 0.00868213232873635, 0.0061315266570419365, 0.0054810664474292965, 0.005192228261284487]",D3
"[74, 37, 111, 150, 141, 187, 224, 163, 97, 134]","[1.0, 0.991544704248593, 0.9173991193222244, 0.6647999876567103, 0.21762093190489487, 0.04555622309607888, 0.011022640457014475, 0.005457270001661334, 0.005239437876075117, 0.004771986071933671]",D3
"[75, 149, 38, 111, 186, 224, 209, 161, 168, 89]","[1.0, 0.8133801214421459, 0.3598075567063012, 0.12160959228627459, 0.05911838453575074, 0.04592074950762387, 0.006455884502624251, 0.0060535879291410116, 0.004495720867798173, 0.004389681659820665]",D3
"[75, 38, 186, 111, 137, 261, 150, 213, 154, 122]","[1.0, 0.637002163509213, 0.3857236742177299, 0.13075136668961468, 0.07801491460006568, 0.021570762240138593, 0.005523187308154051, 0.005379676816875702, 0.004698130669160976, 0.004210142012895982]",D3
"[37, 74, 149, 112, 186, 97, 223, 260, 372, 122]","[1.0, 0.7464191981946108, 0.5350199364294735, 0.08956574350245848, 0.04564217641436461, 0.040112964405171155, 0.019578753909817143, 0.01233871643494389, 0.009567216546883119, 0.006702432558078315]",D3
"[74, 112, 38, 150, 99, 148, 261, 188, 137, 152]","[1.0, 0.7869734506382448, 0.22278284158411535, 0.09869293487686508, 0.09762849840743949, 0.015843940177232476, 0.009153295082398016, 0.0048733954830216236, 0.004494862210626825, 0.003993250007294949]",D3
"[75, 112, 187, 37, 45, 149, 224, 152, 277, 162]","[1.0, 0.6081806350755247, 0.0796591148270425, 0.07743357808893453, 0.04486840396338505, 0.012300021430075761, 0.010239202699990376, 0.00787067598188039, 0.006115446922728178, 0.004799986690729538]",D3
"[112, 37, 75, 61, 149, 224, 261, 169, 122, 187]","[1.0, 0.8112954296466299, 0.3311195844361649, 0.1655687479476453, 0.13879772123664239, 0.06944618208976375, 0.00877993403152057, 0.007013455994907823, 0.006034547715875344, 0.005883307383297672]",D3
"[74, 112, 38, 186, 99, 224, 150, 298, 213, 110]","[1.0, 0.8487471166572937, 0.23242249803083587, 0.16658509818512618, 0.06128115367523257, 0.03211630287621702, 0.023453229361831883, 0.006803835577835532, 0.005931036088412803, 0.0050375653258998634]",D3
