rms,spec_cent,spec_bw,rolloff,zcr,mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,instrument_type_predicted,instrument_type_name,instrument_identification,instrument_identification_name
0.0098646255,716.052214831969,1558.5993618854056,915.1611328125,0.025390625,-456.60419660098523,92.10961629838039,60.810987954440144,28.04923856270534,8.52127942247223,5.625379975563946,11.399158719978455,14.324359931988102,8.219724660335064,-4.255708470817773,-15.001965169665677,-17.201032286445233,-10.161483035926237,5,percussion,1,Percussion
0.010096371,803.5830172213249,1773.2720781037044,915.1611328125,0.017578125,-464.7420555587193,82.98591075800908,57.67532449694743,31.24582472126475,14.464122909729774,8.989234151921938,9.294098391784402,8.749020302186276,4.006303532277315,-4.130652425736113,-11.855915560887642,-14.562067660996952,-10.049543161495512,5,percussion,1,Percussion
0.009496078,671.5231792018662,1643.4358573881088,613.6962890625,0.0146484375,-476.1913957259888,70.78148050666516,54.541292084211776,36.3344810120781,23.126174674789986,17.09684955688885,15.42610037321202,13.376126305172,8.01165889246217,0.03295073918435007,-7.133606672255639,-10.07520234529358,-8.030777745336884,5,percussion,1,Percussion
0.0077816504,1165.011725870926,2222.073501728692,2239.453125,0.01708984375,-468.0691842291421,77.11791915525177,50.98960088172295,27.943233725701447,17.41825611727936,15.355932139140707,13.214097033049807,7.87630777788581,1.8142297143317503,-2.577332893957569,-5.393192451703232,-7.185992410176327,-7.690043376645949,6,singing,0,Single Voice Singing
0.005905065,934.5248224710907,1958.8557779220116,1238.1591796875,0.01953125,-485.93968755148626,59.299373031530095,48.373438924414785,35.003003448366435,23.495495477739595,15.968684938168245,11.683811144050315,8.23250572807504,3.6065877953549625,-2.3331655332823757,-7.936317773127394,-11.182192237737546,-11.301523151888826,5,percussion,1,Percussion
0.0044428324,827.7684780144408,1814.1754883867575,915.1611328125,0.021484375,-491.7353990487647,52.60138411385145,45.340323102446334,35.840188944430764,26.542214826264605,18.884565164712146,12.887854005576138,7.659266694633997,2.3902368989623564,-2.8742559986075147,-7.216124397865016,-9.547923866296264,-9.50170400422855,5,percussion,1,Percussion
0.0032632914,1056.831920444551,2080.740397836939,1701.123046875,0.021484375,-503.39553881221417,37.64654140502499,34.23361720447387,29.082934079877678,22.84969276946677,16.216380902946344,9.77605933061367,3.975908495061026,-0.8873591587810773,-4.650541723266759,-7.271865314346858,-8.827774887072469,-9.501436202865388,5,percussion,1,Percussion
0.008060068,2199.347209005195,2161.404971011815,4661.9384765625,0.05810546875,-471.6838737925538,42.366734568264555,19.852395049629997,41.18111493922681,17.23004387387907,-11.973615086149444,-9.782502309653339,-2.8334739966209646,-3.8224789359762807,-7.951595253529376,-5.609557316259537,-0.9143463044801247,-5.753447404837521,6,singing,0,Single Voice Singing
0.012093022,2557.823703281347,1836.2253656357882,4629.638671875,0.1025390625,-345.8307790588687,47.044800093366874,-17.65376239839642,90.77142857996611,14.123572340824968,-26.37217668729078,-25.85689382065941,1.6535744516832027,-9.851596880796077,-6.91846471001165,-0.019412952181131704,-11.428489653828688,-7.959892538757568,6,singing,0,Single Voice Singing
0.014613045,2574.1591651512945,1726.6345177278977,4478.90625,0.1181640625,-284.80595470324675,57.91782207504719,-40.26113553582438,88.06438552359845,3.4346994641796247,-22.3521951454624,-26.46157679794828,-1.5191947331769213,-10.884985915969645,-4.435269835855709,-4.759926508307527,-21.04515497649163,-12.875279784811774,6,singing,0,Single Voice Singing
