10_freq,10_peak,note_played
"[42, 103, 145, 61, 84, 69, 22, 123, 125, 167]","[1.0, 0.4627075479678425, 0.26875298989648955, 0.2530489870734904, 0.2411173662147827, 0.23027131719114488, 0.20170117401999227, 0.14456980885048537, 0.0781525859213002, 0.07124293524731205]",E2
"[42, 21, 63, 84, 105, 127, 148, 207, 114, 144]","[1.0, 0.693617285281836, 0.6928049949729318, 0.4040264769946304, 0.2842016003137897, 0.17458436078722775, 0.09174795044929274, 0.03530918431272165, 0.02868699342030142, 0.026461934548229257]",E2
"[83, 105, 92, 63, 20, 43, 146, 40, 103, 125]","[1.0, 0.39940318359051824, 0.20798901321586122, 0.1734744208294613, 0.14106537710862244, 0.09925174653262166, 0.07615422101133737, 0.05124189510772174, 0.016716009288846104, 0.013592128683217752]",E2
"[62, 21, 105, 84, 41, 80, 146, 71, 126, 74]","[1.0, 0.6883099053351043, 0.6042128206468942, 0.4692991333330164, 0.2556565082402972, 0.11194959711861106, 0.09231131710814786, 0.015520457005799774, 0.01439950272425663, 0.011792888991611445]",E2
"[84, 41, 63, 125, 105, 188, 20, 52, 103, 146]","[1.0, 0.44748365553672853, 0.2787170569340949, 0.13310659168888597, 0.06783508620645395, 0.06586386749875896, 0.05009064230264821, 0.03525259451943444, 0.01738882851170783, 0.016048434452918862]",E2
"[63, 126, 104, 21, 41, 147, 84, 53, 116, 81]","[1.0, 0.35416062298912115, 0.29034185676450247, 0.20164821289689308, 0.1608846322597171, 0.07430512769292999, 0.06377225923696335, 0.03679078797234562, 0.02444823500155593, 0.014773459691716957]",E2
"[83, 62, 126, 105, 41, 147, 102, 22, 230, 187]","[1.0, 0.7919570104760841, 0.5651663784410529, 0.205729353581707, 0.10554950260602244, 0.10036979670052726, 0.027388605284157503, 0.025148021926521547, 0.024051379850135432, 0.01858472354107867]",E2
"[63, 105, 42, 97, 83, 33, 125, 20, 167, 142]","[1.0, 0.9210875796874866, 0.7418761262619602, 0.4739392809768017, 0.3603666303700203, 0.26309993539009174, 0.25764368497173035, 0.09117708530777811, 0.06912750564290794, 0.04576032129097373]",E2
"[42, 21, 84, 63, 105, 126, 188, 149, 5, 292]","[1.0, 0.5260357918645631, 0.4690711823245874, 0.42934284835729547, 0.2781221663997994, 0.08620271828167715, 0.014886887217464702, 0.006861048406840957, 0.0061737092588640295, 0.004457310711844516]",E2
"[42, 84, 30, 62, 20, 125, 75, 188, 107, 149]","[1.0, 0.2827634695493078, 0.21384191100172295, 0.20844726966176194, 0.09998792322895424, 0.07143409755142209, 0.04855935069042727, 0.02802450608216326, 0.02122323531178988, 0.012792779171453304]",E2
"[21, 83, 104, 62, 126, 188, 121, 41, 43, 1]","[1.0, 0.7166281720545149, 0.5051011693862173, 0.3185760741942159, 0.0843012243042919, 0.050760084372122836, 0.046865095211190894, 0.023397823158988494, 0.018406068587688697, 0.015198496148052031]",E2
"[63, 41, 104, 53, 84, 187, 20, 128, 209, 119]","[1.0, 0.7246182538803257, 0.44598372707378653, 0.24046066428019727, 0.13001973054757615, 0.12683884337485438, 0.08586820925786678, 0.04029075038444116, 0.018789727503027053, 0.01082385718890863]",E2
"[84, 21, 63, 41, 104, 125, 167, 60, 230, 145]","[1.0, 0.3408132978069029, 0.2894897907726377, 0.25431244325806823, 0.2107404634045352, 0.16360394497966516, 0.05109779577772913, 0.04764069474598599, 0.025068963626176877, 0.016125939738698438]",E2
"[83, 62, 103, 41, 126, 105, 187, 22, 124, 20]","[1.0, 0.9282431868517482, 0.36399258105970494, 0.27265789040080735, 0.22016244105554195, 0.1251171113197319, 0.0906819630301507, 0.05097315330138881, 0.04464555627919769, 0.032139981295258135]",E2
"[42, 31, 125, 20, 208, 102, 105, 62, 145, 69]","[1.0, 0.38851950918453104, 0.34379342109960065, 0.08510798453609557, 0.05678700211405944, 0.05069490002016828, 0.04929082666828504, 0.04272629355141424, 0.04167306311993114, 0.0356605010312904]",E2
"[42, 21, 63, 84, 125, 146, 103, 208, 113, 167]","[1.0, 0.7753017980562545, 0.6489336130198272, 0.23058369159532055, 0.17882445442181502, 0.03704052833334526, 0.023203806974015945, 0.02030925518424356, 0.013121324083805966, 0.010106026015341482]",E2
"[83, 41, 51, 63, 146, 20, 124, 101, 139, 208]","[1.0, 0.6622744889450268, 0.23024123662395984, 0.21051510909223886, 0.19396385543541386, 0.17995213250647973, 0.11835439336746742, 0.046746110188601656, 0.030974652181215943, 0.016619176528519873]",E2
"[125, 41, 62, 21, 84, 104, 208, 113, 145, 74]","[1.0, 0.6977575074913982, 0.5854596876902484, 0.4344652700472704, 0.1613350882556555, 0.0698417300360333, 0.04285779278946505, 0.022614865725212336, 0.021921745109524823, 0.014317568421927131]",E2
