song_played,"(200, 219)","(220, 239)","(240, 259)","(260, 279)","(280, 299)","(300, 319)","(320, 339)","(340, 359)","(360, 379)","(380, 399)","(400, 419)","(420, 439)","(440, 459)","(460, 479)","(480, 499)","(500, 519)","(520, 539)","(540, 559)","(560, 579)","(580, 599)","(600, 619)","(620, 639)","(640, 659)","(660, 679)","(680, 699)","(700, 719)","(720, 739)","(740, 759)","(760, 779)","(780, 799)","(800, 819)","(820, 839)","(840, 859)","(860, 879)","(880, 899)","(900, 919)","(920, 939)","(940, 959)","(960, 979)","(980, 999)","(1000, 1019)","(1020, 1039)","(1040, 1059)","(1060, 1079)","(1080, 1099)","(1100, 1119)","(1120, 1139)","(1140, 1159)","(1160, 1179)","(1180, 1199)","(1200, 1219)","(1220, 1239)","(1240, 1259)","(1260, 1279)","(1280, 1299)","(1300, 1319)","(1320, 1339)","(1340, 1359)","(1360, 1379)","(1380, 1399)","(1400, 1419)","(1420, 1439)","(1440, 1459)","(1460, 1479)","(1480, 1499)","(1500, 1519)","(1520, 1539)","(1540, 1559)","(1560, 1579)","(1580, 1599)","(1600, 1619)","(1620, 1639)","(1640, 1659)","(1660, 1679)","(1680, 1699)","(1700, 1719)","(1720, 1739)","(1740, 1759)","(1760, 1779)","(1780, 1799)","(1800, 1819)","(1820, 1839)","(1840, 1859)","(1860, 1879)","(1880, 1899)","(1900, 1919)","(1920, 1939)","(1940, 1959)","(1960, 1979)","(1980, 1999)",rms,spec_cent,rolloff,zcr
El_Castigo,0.0,0.0,0.3744106716133815,0.3178028520129354,0.0,0.0,0.0,0.0,0.0,0.0,1.2963579468190825,0.7730100912586748,0.4050495346771289,0.3221328410628863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.013760474,3300.738387205882,7834.924221357063,0.1307007786429365
El_Castigo,0.0,0.0,0.5305886796755666,0.32916644133733725,1.7530615559763971,0.6882808192702323,0.0,0.0,0.0,0.2932907703236001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528088788939034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.016179789,4257.235881886667,8394.452169076752,0.0858592880978865
El_Castigo,0.0,0.0,0.0,0.2008101149227148,2.2967378847024733,0.34146350515202356,0.0,0.0,0.0,0.3186989033509015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.08901257,2300.8821537544827,5958.589404894327,0.021690767519466
El_Castigo,0.0,0.0,0.0,0.0,3.208450374496524,0.5680058435101153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.09449355,2031.7322956166172,4463.959955506118,0.0367769744160178
El_Castigo,0.0,0.0,0.0,0.0,1.8147809744068042,2.997946730313206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.048108313,2568.231046548018,6174.735817575083,0.066115127919911
El_Castigo,0.4295378218899169,0.0,0.0,0.0,0.0,0.5782524061418344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529954850026958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.06993587,2607.7894879812866,7483.877919911012,0.1526001112347052
El_Castigo,1.1866757509407662,0.0,0.0,0.0,0.0,0.0,0.0,0.33555213571526216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42155313054736143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7945899142765378,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.03342874,4748.967930428968,8507.890711902113,0.1221496106785317
El_Castigo,0.0,0.0,0.0,0.0,0.0,2.5935606200477097,1.4613651005282202,0.4591007642955424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8005898114481929,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.031714562,3874.9430548034256,8277.947719688544,0.0706340378197997
El_Castigo,0.0,0.0,0.0,0.0,0.0,3.503522436699927,2.132908153268504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.04503302,2764.855166540628,6953.476084538376,0.0841212458286985
El_Castigo,0.0,0.0,0.5739994967593596,0.0,0.0,0.0,1.3800162190544198,0.0,0.0,0.8405874002298299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6315294771955291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5847028868234114,0.0,0.0,0.0,0.5720553837847013,0.0,0.0,0.0,0.6089138891490246,0.0,0.0,0.5228191950393423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.046778984,2080.079151255106,4132.842046718576,0.1261818687430478
El_Castigo,0.0,0.0,0.5415939366484612,0.0,0.0,2.5821161856867696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7349850971856564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.03936437,3682.92250214662,8486.42936596218,0.1491240266963292
El_Castigo,0.0,0.0,0.0,0.0,0.6270304997306158,2.3293642860794574,0.6357876980563701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.04775721,2276.4689693595496,4997.427697441602,0.037611234705228
El_Castigo,0.0,0.0,0.0,0.0,0.7388700010935012,3.562660365168747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6475634586020734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.045311328,2509.4676886913403,6164.005144605117,0.1062986651835372
El_Castigo,0.0,0.0,0.0,0.828291969137039,0.6628954670584355,0.7738709205126849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5673136116693684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5360764098054386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.05202688,2369.7592596907534,5484.906840934372,0.0528364849833147
El_Castigo,0.0,0.0,0.5675932106803445,0.0,0.0,0.8981245132795386,0.0,0.0,0.35326015039846675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3899082009177525,0.0,0.0,0.0,0.0,0.352395525285102,1.0913390597723938,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.02395814,5327.158477265759,8904.925611790879,0.2047413793103448
El_Castigo,0.0,0.0,0.0,0.0,0.0,1.0326466027491108,0.0,0.0,0.6931974386475321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.217091309443531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5232734806944002,0.0,0.0,0.0,0.0,0.0,0.6688492216634688,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.028246202,3513.791549397328,6761.856924360401,0.0798109010011123
El_Castigo,0.0,0.0,0.36482725044548764,0.0,0.0,0.0,0.0,0.0,0.4180045489991735,0.0,0.36074727606214757,1.1670946285925496,0.39293387461063606,0.0,0.0,0.6862951433474491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.012302163,3074.906130163863,8144.580784204672,0.1681729699666296
El_Castigo,0.0,0.0,0.7355040576940148,0.37597660712873104,1.5715685619184694,2.3189006574400954,0.44016939017561385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6897426798054608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.011691492,5091.887834420645,8932.518770856508,0.166365406006674
El_Castigo,0.0,0.0,2.306702405796927,0.0,1.4883842564961527,0.0,0.3874179443604989,0.0,0.47759119994087584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4949480866041902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.099071816,1705.9476083623083,4237.082869855395,0.0498470522803114
El_Castigo,0.0,0.0,1.6333752495949736,0.4396043689568012,0.0,0.0,0.0,0.0,0.6127122377086416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35380780970006653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.11887875,1454.6496428080943,2653.5421301446054,0.0349694104560622
El_Castigo,0.24071994332567226,0.2861271473063017,0.46236592018887446,1.1368075256767751,0.0,0.0,0.0,0.0,0.1731151497666647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.09531754,1718.6983169247471,2886.5510289210238,0.0263487208008898
El_Castigo,0.4344414242840706,0.28610256172407433,0.0,0.0,0.0,0.19635070509580024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.08154188,2944.444890498716,5891.13946051168,0.0802975528364849
