10_freq,10_peak,note_played
"[72, 37, 106, 125, 53, 88, 18, 113, 160, 58]","[1.0, 0.32332894755887714, 0.24358122486946118, 0.17730520720920145, 0.15519101841250366, 0.12550535950021177, 0.12250637360394424, 0.11668230978208027, 0.07722730719930311, 0.07099963601337342]",C2
"[89, 35, 143, 54, 45, 125, 72, 123, 104, 18]","[1.0, 0.37967961518070636, 0.3445107421189398, 0.3160452423025228, 0.257890684185665, 0.13113611611948578, 0.11688190064314581, 0.07784398711139177, 0.07623934463377509, 0.06797011155119594]",C2
"[107, 71, 124, 88, 160, 54, 92, 132, 37, 24]","[1.0, 0.9762654328311701, 0.4060458001412941, 0.36601798380464073, 0.3226664867603312, 0.19232999822651828, 0.18665638537930337, 0.15323339895989696, 0.10037615922943745, 0.061960449575528403]",C2
"[36, 124, 88, 53, 160, 105, 23, 141, 107, 69]","[1.0, 0.7479033257248615, 0.24644349204965232, 0.2225831664575815, 0.20456427581017295, 0.12944383071612992, 0.10243682129497197, 0.09564019459424551, 0.07592566604436067, 0.07369401653152909]",C2
"[71, 124, 89, 160, 106, 35, 54, 40, 133, 17]","[1.0, 0.4632911888187492, 0.4556463875373147, 0.23100824356189462, 0.20060509183929534, 0.17550169681715436, 0.15610642144230005, 0.09998629755864522, 0.0702290024668213, 0.05870503231221517]",C2
"[53, 88, 35, 125, 105, 178, 70, 123, 160, 197]","[1.0, 0.9918231525334328, 0.8072549598887342, 0.47630233981426867, 0.216584286146551, 0.2156425276260171, 0.1455937285046448, 0.09462568751643552, 0.09435464209240788, 0.053068545087183346]",C2
"[71, 107, 125, 89, 143, 36, 53, 18, 161, 77]","[1.0, 0.7909169694785333, 0.5981321831155744, 0.36554442735441933, 0.2382062053876924, 0.1842791174065857, 0.10295423101139081, 0.09519231107986052, 0.08816143948790721, 0.06267216945709464]",C2
"[36, 89, 54, 126, 18, 177, 159, 108, 70, 72]","[1.0, 0.6479202851290543, 0.34045698240858735, 0.29123583997537195, 0.14690722808499856, 0.14499317711854628, 0.10538317990924324, 0.104791698627342, 0.08917413997396184, 0.06165690468793404]",C2
"[106, 88, 141, 53, 35, 71, 176, 18, 123, 196]","[1.0, 0.8471630735130602, 0.8198872877855219, 0.7186658027910711, 0.4656544050087823, 0.44024342436515385, 0.2191869366248546, 0.18549469770421245, 0.1623591007617397, 0.11743354187901488]",C2
"[106, 35, 71, 177, 52, 123, 88, 54, 132, 104]","[1.0, 0.6741496837238223, 0.6060332672144354, 0.587750785126165, 0.4264884477716026, 0.2666715712475452, 0.2497508577028802, 0.23220808435972054, 0.07743045397258182, 0.07459655376157046]",C2
"[70, 106, 53, 36, 85, 194, 20, 89, 138, 17]","[1.0, 0.927629468658693, 0.320499702706649, 0.26057882740329613, 0.22971273572982776, 0.1174064480120134, 0.09769427336306413, 0.09096006668847013, 0.06691251518912383, 0.05077086939824857]",C2
"[124, 71, 106, 35, 89, 141, 55, 52, 176, 194]","[1.0, 0.6514057951844078, 0.5821137853724712, 0.44907495477321446, 0.3295749445384756, 0.1857145401081399, 0.15846013821326682, 0.13756214413325, 0.12208946172730661, 0.09159234532119039]",C2
"[71, 124, 53, 35, 106, 89, 142, 160, 109, 158]","[1.0, 0.8608999731697128, 0.716917042082223, 0.62706386554646, 0.43754721746001124, 0.27197064460763914, 0.249431105129484, 0.0878656119277445, 0.0538082548470571, 0.04010699428884097]",C2
"[106, 36, 70, 88, 124, 142, 18, 160, 121, 54]","[1.0, 0.8701230160623163, 0.451652070504652, 0.4092004256629266, 0.3139567723363592, 0.15458931357724584, 0.12566152288131413, 0.0776689914877697, 0.05081726354156777, 0.049299713568970144]",C2
"[71, 106, 53, 124, 18, 88, 159, 177, 37, 121]","[1.0, 0.6234698553940012, 0.4892561002664017, 0.3836805129990633, 0.20022545773391837, 0.1760532072939024, 0.1048618644869511, 0.10244951313595396, 0.10084630908968983, 0.08225629396216406]",C2
"[89, 54, 35, 124, 141, 107, 51, 178, 74, 158]","[1.0, 0.6158185646659535, 0.4718571687825961, 0.3036465582232634, 0.13897232620074215, 0.12715696755797218, 0.11959675123974256, 0.09897210575342483, 0.09120078376838585, 0.07030022344915313]",C2
"[71, 124, 88, 91, 54, 37, 107, 159, 35, 195]","[1.0, 0.6642011347579474, 0.26325796799568346, 0.25327149545076005, 0.20660887548328102, 0.18830937194990205, 0.13803084099555238, 0.08673816772912912, 0.07757705845638746, 0.05279814524655926]",C2
"[36, 124, 88, 53, 177, 70, 20, 99, 141, 150]","[1.0, 0.7666841842802067, 0.3516181816010505, 0.1921135022818476, 0.11454547066167185, 0.11073360765817207, 0.10461513925831456, 0.10220020369260552, 0.08897514302576742, 0.06692625667457114]",C2
"[124, 70, 35, 89, 105, 51, 159, 54, 68, 103]","[1.0, 0.9616403989446592, 0.9388799015190484, 0.8036700310068934, 0.3199665873924284, 0.27333079939990174, 0.22902834845372497, 0.22419034135417024, 0.14806761931985604, 0.14100946624880004]",C2
"[62, 62, 17, 17, 45, 45, 36, 36, 27, 27]","[1.0, 1.0, 0.7371362129148988, 0.7371362129148988, 0.6630880500202283, 0.6630880500202283, 0.6629752538943311, 0.6629752538943311, 0.6329850867157573, 0.6329850867157573]",C2
"[71, 106, 142, 35, 54, 37, 123, 88, 93, 125]","[1.0, 0.6052376845545334, 0.4260297885565642, 0.36983031677636385, 0.33351661615855094, 0.3174792759082947, 0.2850410644777787, 0.1984638924726226, 0.1652682798698834, 0.16233872500390584]",C2
"[70, 158, 89, 36, 53, 104, 114, 192, 126, 175]","[1.0, 0.8035373963870335, 0.5207902401186446, 0.21577617916997927, 0.20077524048368922, 0.20018879943074902, 0.16537925512551313, 0.14746775810256174, 0.14473139767276455, 0.13580511453234415]",C2
"[123, 70, 88, 35, 158, 105, 53, 193, 141, 176]","[1.0, 0.9093468020412254, 0.7655349600211517, 0.7413574521394537, 0.4478694968345498, 0.3780114651326499, 0.28014213525336806, 0.15164885239502102, 0.08984565619686567, 0.08059793478935384]",C2
"[70, 106, 158, 88, 52, 140, 176, 18, 77, 194]","[1.0, 0.6876002636431993, 0.5937144262117626, 0.5624230732018006, 0.34389793512700506, 0.24239777262763623, 0.1802130346716691, 0.12316623414389455, 0.09416718158148626, 0.06657478591052281]",C2
"[123, 70, 88, 35, 158, 105, 193, 18, 140, 53]","[1.0, 0.8406911904090938, 0.783789092918533, 0.6732408180285602, 0.45668990545376514, 0.3531136882101307, 0.19034521451670594, 0.08866396709775931, 0.08723867296859307, 0.08522781470849307]",C2
"[105, 158, 53, 125, 122, 37, 175, 142, 70, 211]","[1.0, 0.8346087806139677, 0.536625264451392, 0.41260820915219687, 0.36518053287912094, 0.336403016737161, 0.33432347531844275, 0.30939561865773485, 0.30094733571372123, 0.2201726864075811]",C2
"[122, 87, 103, 193, 35, 136, 141, 52, 106, 72]","[1.0, 0.7396971034867592, 0.6621641725581922, 0.6006997523900937, 0.4685018283923928, 0.4430786623658201, 0.35557763311248336, 0.250576710130142, 0.14711339529808293, 0.11111724202230816]",C2
"[123, 105, 157, 175, 52, 87, 68, 18, 102, 107]","[1.0, 0.9826779607569469, 0.6067809790191523, 0.3960088715068267, 0.3946892476945418, 0.3209158904836786, 0.2161481844385243, 0.12695545284195628, 0.12084565908186574, 0.1190959528473208]",C2
"[88, 157, 123, 53, 35, 120, 73, 192, 174, 18]","[1.0, 0.9609903437116308, 0.5754938597985446, 0.5606262117734586, 0.35707802116634685, 0.2693846677971918, 0.24736307038767585, 0.23700135129540423, 0.16710520773450552, 0.1177862275078471]",C2
"[105, 158, 122, 88, 53, 138, 71, 141, 37, 193]","[1.0, 0.7772371392923542, 0.42150848543614217, 0.3175805266543148, 0.28563435275110693, 0.2565782435737183, 0.2054713610300598, 0.14371936406197797, 0.1385054285473266, 0.06635088643632243]",C2
