10_freq,10_peak,note_played
"[342, 683, 339, 681, 1023, 1365, 1020, 350, 675, 1029]","[1.0, 0.09840901605683375, 0.08485624528128646, 0.04493691035668636, 0.029955309163601333, 0.02231482456265649, 0.006950550328521649, 0.0055955618744960136, 0.004469864190680488, 0.00214339942925694]",E6
"[341, 682, 1025, 930, 679, 1366, 2048, 2048, 1707, 1707]","[1.0, 0.8355504507080304, 0.37721363606871694, 0.06609433938813161, 0.0074250651275277685, 0.002582664638579014, 0.002578953758424279, 0.002578953758424279, 0.0019649625305585114, 0.0019649625305585114]",E6
"[341, 683, 598, 1366, 1026, 685, 2048, 2048, 2731, 2731]","[1.0, 0.9925775843628026, 0.05278272012448575, 0.024651019211510826, 0.014276467179116755, 0.0058919355832212856, 0.0045545248909860956, 0.0045545248909860956, 0.004074525106742046, 0.004074525106742046]",E6
"[342, 684, 682, 1024, 2048, 2048, 1364, 1707, 1707, 2730]","[1.0, 0.029788069308195747, 0.01865620773622803, 0.012414185818561511, 0.008475800419795704, 0.008475800419795704, 0.0028459594895045384, 0.0015347077776585968, 0.0015347077776585968, 0.0006770866599272654]",E6
"[341, 682, 1023, 1364, 676, 2048, 2048, 1705, 1705, 1013]","[1.0, 0.17234959265620084, 0.11592032821659574, 0.02499313698394422, 0.007723797064025781, 0.0037442273221642438, 0.0037442273221642438, 0.003670790919905309, 0.003670790919905309, 0.0034886502123090985]",E6
"[1022, 340, 682, 674, 1362, 1364, 1020, 2387, 2387, 2043]","[1.0, 0.2795068850324467, 0.042090655756612146, 0.03167643229568114, 0.023459201897388274, 0.008180753168051806, 0.0026089628328784717, 0.0014736596440053818, 0.0014736596440053818, 0.0009800238954673936]",E6
"[341, 681, 1022, 862, 2043, 2043, 1361, 2045, 2045, 1703]","[1.0, 0.09740640300195098, 0.08687162067470293, 0.011310449902312435, 0.003966462546616252, 0.003966462546616252, 0.003270935674491112, 0.002781582046963432, 0.002781582046963432, 0.0024560442639030944]",E6
"[341, 1020, 1361, 2383, 2383, 1702, 1702, 680, 1022, 2042]","[1.0, 0.5237388564951116, 0.036606455367151854, 0.02486859927814311, 0.02486859927814311, 0.019638186386097607, 0.019638186386097607, 0.014710901368267231, 0.013650667461247386, 0.007936457028787473]",E6
"[340, 681, 550, 1021, 1362, 1113, 2043, 2043, 1702, 1702]","[1.0, 0.6705969727663321, 0.11535258742996721, 0.06851493086376735, 0.018877925220871415, 0.011550957819556725, 0.005475503465582638, 0.005475503465582638, 0.00316231817344772, 0.00316231817344772]",E6
"[340, 681, 595, 1021, 2042, 2042, 1361, 1019, 1023, 1701]","[1.0, 0.32588416975257833, 0.034193598163130494, 0.011223131294261276, 0.008907322077402495, 0.008907322077402495, 0.008400761732134889, 0.003889563830138229, 0.003425651962070812, 0.003089971126118623]",E6
"[340, 680, 1020, 1360, 2041, 2041, 1700, 1700, 2381, 2381]","[1.0, 0.25572513126716284, 0.15824471592555897, 0.05883714117288063, 0.013724253487244846, 0.013724253487244846, 0.004271899367825328, 0.004271899367825328, 0.002020512862799039, 0.002020512862799039]",E6
"[340, 680, 1020, 1360, 1700, 1700, 682, 2719, 2719, 2039]","[1.0, 0.27930064268541704, 0.096685699334012, 0.008978165432073285, 0.0036920215970063495, 0.0036920215970063495, 0.003274547696738769, 0.002873930723232482, 0.002873930723232482, 0.0018982192553853117]",E6
"[340, 680, 1020, 1360, 2039, 2039, 2720, 2720, 2380, 2380]","[1.0, 0.10411758049893136, 0.05118146651569647, 0.009603837232666715, 0.002693135120712725, 0.002693135120712725, 0.0007714231538059167, 0.0007714231538059167, 0.0007410677806042908, 0.0007410677806042908]",E6
"[340, 1019, 2040, 2040, 679, 1699, 1699, 1359, 681, 1769]","[1.0, 0.02069958204162719, 0.014166974212063123, 0.014166974212063123, 0.0052687564461484145, 0.004776604971388527, 0.004776604971388527, 0.0027813418166952666, 0.002025136374404744, 0.001714233143437981]",E6
"[340, 1019, 679, 1359, 2039, 2039, 1678, 2379, 2379, 1869]","[1.0, 0.13112436088488694, 0.05593547911577725, 0.03657152455583313, 0.005994606558172727, 0.005994606558172727, 0.0008466805084254125, 0.0007641120638662593, 0.0007641120638662593, 0.0006597762572225185]",E6
"[340, 1358, 1018, 679, 2037, 2037, 1697, 1697, 2716, 2716]","[1.0, 0.16584127455084896, 0.11484641714437105, 0.08639932321077876, 0.012904241420132634, 0.012904241420132634, 0.007129338215117981, 0.007129338215117981, 0.004603936316794497, 0.004603936316794497]",E6
"[1019, 339, 621, 681, 1358, 2036, 2036, 2716, 2716, 1696]","[1.0, 0.731306306123679, 0.08761052655003344, 0.029407353555538415, 0.008479029440716105, 0.003666603280577569, 0.003666603280577569, 0.00200305533396492, 0.00200305533396492, 0.0011812176898541669]",E6
"[679, 339, 2038, 2038, 1006, 1020, 1358, 2717, 2717, 1361]","[1.0, 0.36258849100738755, 0.10425853551129961, 0.10425853551129961, 0.03326297691006812, 0.002280595551040809, 0.0017079977065068339, 0.0014508565835730568, 0.0014508565835730568, 0.001390503623280868]",E6
"[340, 680, 1019, 1359, 2037, 2037, 1023, 1699, 1699, 2717]","[1.0, 0.5687305317340849, 0.1644677027557445, 0.03811393701758628, 0.011984596854642789, 0.011984596854642789, 0.011369220514965965, 0.00336911973049932, 0.00336911973049932, 0.0019241799319989082]",E6
"[340, 1358, 680, 2038, 2038, 2378, 2378, 1017, 1456, 677]","[1.0, 0.013674029185220128, 0.012571120039154535, 0.003871831178206228, 0.003871831178206228, 0.001198762878000303, 0.001198762878000303, 0.001170165230179505, 0.0011414151911633367, 0.001109170210367135]",E6
"[340, 679, 1018, 1358, 2038, 2038, 677, 1697, 1697, 1773]","[1.0, 0.12757362585293985, 0.039358888972198296, 0.03796963485726169, 0.005641471402023175, 0.005641471402023175, 0.005187244822278015, 0.0028225186420555233, 0.0028225186420555233, 0.0020574684788308706]",E6
"[1019, 339, 645, 680, 1358, 2037, 2037, 1697, 1697, 2717]","[1.0, 0.8772322473608489, 0.19456454882610574, 0.06261949002472553, 0.00645882845158706, 0.0060899014803110895, 0.0060899014803110895, 0.0019121269646768624, 0.0019121269646768624, 0.001236563403044597]",E6
"[679, 339, 1017, 1358, 2038, 2038, 676, 1696, 1696, 2717]","[1.0, 0.6705383415959523, 0.016240821208115472, 0.008690377359848168, 0.004011080944149064, 0.004011080944149064, 0.0033236588184313667, 0.0015198073303477485, 0.0015198073303477485, 0.0013634144589280545]",E6
"[340, 1018, 1698, 1698, 680, 1331, 1359, 2717, 2717, 11]","[1.0, 0.19788195262830643, 0.04920164770547527, 0.04920164770547527, 0.024073573142303233, 0.0016745116651312015, 0.0010467332309795976, 0.0009014230067032479, 0.0009014230067032479, 0.0004686490778418069]",E6
"[340, 679, 1019, 817, 1359, 2716, 2716, 2037, 2037, 1698]","[1.0, 0.12621694053354268, 0.06952319211920473, 0.012717066150106593, 0.006154327575471467, 0.001622158892114624, 0.001622158892114624, 0.0015604950088443802, 0.0015604950088443802, 0.0014709488570486078]",E6
"[680, 536, 339, 1359, 1018, 1283, 1698, 1698, 2041, 2041]","[1.0, 0.6953349577757555, 0.6835925200523708, 0.15792056618643585, 0.04455922203818029, 0.02421861850363308, 0.011895488074512102, 0.011895488074512102, 0.0034522950642789517, 0.0034522950642789517]",E6
