10_freq,10_peak,note_played
"[94, 35, 47, 106, 59, 82, 99, 141, 49, 79]","[1.0, 0.9484778245176951, 0.8469786525192895, 0.7830352148610948, 0.5506532550408136, 0.48349023018905857, 0.2036834849225587, 0.19816302518946213, 0.1554198490404108, 0.12992177183223116]",F#1
"[106, 71, 34, 83, 23, 48, 94, 119, 117, 64]","[1.0, 0.5424786751419002, 0.4762380408697897, 0.39659571128540333, 0.389912690780395, 0.32695933338007566, 0.2628808611490007, 0.14605026021665068, 0.14445629380101155, 0.1323374412799536]",F#1
"[36, 95, 83, 28, 59, 106, 142, 23, 47, 70]","[1.0, 0.8282374146662804, 0.4268051672955627, 0.3553502027708891, 0.3131302264837158, 0.287309075381575, 0.2477922585982851, 0.21292967606601035, 0.19294928920873297, 0.0986030782572868]",F#1
"[71, 118, 24, 47, 142, 107, 95, 60, 53, 126]","[1.0, 0.6495172922361303, 0.4310071685456429, 0.2716964538675736, 0.21404328516364846, 0.12876332033981647, 0.11631219605579388, 0.096246069904529, 0.0892504097195375, 0.08782084474904849]",F#1
"[83, 24, 59, 107, 35, 42, 105, 48, 94, 142]","[1.0, 0.9678807781156715, 0.7451314528819358, 0.5760030693303797, 0.42330071379026624, 0.3232763059060162, 0.19019300632261632, 0.18823323707328352, 0.15242849178525655, 0.1474822954103]",F#1
"[95, 24, 71, 119, 47, 106, 117, 85, 35, 166]","[1.0, 0.83731313515016, 0.6665460519924519, 0.3090487572478839, 0.18662582282787518, 0.1862599392611173, 0.1307632621950615, 0.09719132728217886, 0.08356842695294858, 0.08277766141026978]",F#1
"[36, 83, 119, 106, 47, 70, 108, 25, 72, 23]","[1.0, 0.7545004692584787, 0.3468402488373929, 0.24321301411913135, 0.2138257566961449, 0.16711715827055523, 0.14065213385212835, 0.11636410006837594, 0.10255962580399712, 0.08765516814237527]",F#1
"[107, 59, 36, 23, 48, 70, 30, 95, 143, 118]","[1.0, 0.781457984175384, 0.5477310729965039, 0.23237292384795274, 0.23228764277236102, 0.20606556223791941, 0.1915352105486286, 0.19064544273153686, 0.18014442205841505, 0.07687356165723416]",F#1
"[83, 35, 118, 48, 23, 71, 106, 166, 42, 131]","[1.0, 0.732850369124075, 0.32858052306636815, 0.32054824523274555, 0.24381705210337548, 0.2073912343672402, 0.192740549239452, 0.11958722160090991, 0.11769470429155549, 0.07229529673975939]",F#1
"[47, 119, 35, 59, 94, 72, 107, 166, 23, 178]","[1.0, 0.7407051911653714, 0.6936385665100843, 0.4497914146146364, 0.44808251229375967, 0.4371906068995773, 0.17062979068787718, 0.14435839667036873, 0.14023103327661743, 0.05206168630223851]",F#1
"[95, 24, 83, 107, 36, 71, 119, 48, 59, 166]","[1.0, 0.8825894113402076, 0.8101679403583552, 0.7646501603443446, 0.6565577112197947, 0.6091431981813775, 0.3231150270459128, 0.12954872473116336, 0.09293428133268916, 0.07356599886188307]",F#1
"[24, 36, 94, 48, 60, 82, 189, 12, 177, 108]","[1.0, 0.8196427433928638, 0.3862263617087842, 0.35016986775001707, 0.2702085531972708, 0.17218084383011087, 0.13874036717963642, 0.07111292134743008, 0.05073747957221156, 0.04475872281573139]",F#1
"[47, 71, 106, 118, 35, 59, 94, 24, 130, 82]","[1.0, 0.7701376445285009, 0.6511171127613047, 0.6021556564911953, 0.5627006889316609, 0.5598193595745651, 0.31458001349136366, 0.24216119492550645, 0.2034386614567513, 0.12570906895410333]",F#1
"[95, 35, 70, 83, 48, 118, 23, 130, 43, 107]","[1.0, 0.9421497073872989, 0.47838525096219736, 0.4747011128300999, 0.40558618548970304, 0.28852569283540613, 0.24208624103134768, 0.15029729558846733, 0.1281091497815641, 0.11493918517324209]",F#1
"[71, 107, 36, 94, 23, 59, 30, 99, 48, 130]","[1.0, 0.6545355242921381, 0.5406286289617198, 0.36769464191823265, 0.2944744387446958, 0.28536027907234984, 0.27428835264327217, 0.1669045054246457, 0.11387850379274012, 0.09783209143053832]",F#1
"[83, 36, 47, 119, 106, 28, 60, 23, 94, 73]","[1.0, 0.8813839445326063, 0.4017866914490131, 0.3278676661970477, 0.26834389042672, 0.2368406899485763, 0.22320693135799452, 0.13192653533922716, 0.10515860776719867, 0.09428142961134803]",F#1
"[106, 35, 71, 24, 130, 95, 88, 44, 82, 117]","[1.0, 0.8800613061987645, 0.6486920617762423, 0.4546900458184653, 0.3879797196793992, 0.3462439283634523, 0.2949922765401983, 0.2555445675711937, 0.20888390655515895, 0.17056815774325765]",F#1
"[24, 106, 82, 130, 35, 87, 95, 165, 116, 43]","[1.0, 0.6722865715804083, 0.37731364940520873, 0.3704742915428569, 0.3032790431985711, 0.2065403616340982, 0.17115433713332656, 0.12517575716989326, 0.12102931233450029, 0.061921022867264384]",F#1
"[83, 36, 106, 94, 130, 73, 47, 70, 23, 117]","[1.0, 0.6801773840481092, 0.3368176573202687, 0.3068361999351058, 0.2886632596118691, 0.26070948808581423, 0.26030993770026456, 0.15305467931461664, 0.0935198637222317, 0.07588797568326335]",F#1
"[71, 107, 94, 38, 23, 119, 48, 100, 59, 130]","[1.0, 0.48135880284709714, 0.4092243109795323, 0.36636963838460584, 0.30497753047865805, 0.20050935886165858, 0.19787246900155994, 0.10710484793736241, 0.0651689086760138, 0.061688277272493514]",F#1
"[35, 95, 47, 107, 60, 23, 72, 56, 130, 142]","[1.0, 0.9999404988848282, 0.5937601255656005, 0.393289866391194, 0.3113941151536567, 0.2344522924137402, 0.1892854963509322, 0.1076873580274053, 0.09642746744290755, 0.06646808795617283]",F#1
"[71, 59, 83, 118, 47, 106, 24, 130, 142, 94]","[1.0, 0.7127669650724584, 0.6062403473001925, 0.6045740457150819, 0.5394705891255186, 0.43841318225784526, 0.30502197893164135, 0.2646528195081145, 0.1191254111733743, 0.09714726741184618]",F#1
"[36, 24, 94, 106, 82, 48, 70, 118, 142, 130]","[1.0, 0.9908272302195847, 0.7422207326538949, 0.5849008654475725, 0.5815427817375362, 0.5225866339261224, 0.407266710883103, 0.2458458187443155, 0.12260155644262068, 0.09963959057476555]",F#1
"[12, 12, 18, 18, 24, 24, 47, 47, 42, 42]","[1.0, 1.0, 0.7358617148221817, 0.7358617148221817, 0.4378957621516342, 0.4378957621516342, 0.3066470648337496, 0.3066470648337496, 0.2834915897549083, 0.2834915897549083]",F#1
"[4, 15, 10, 112, 253, 1, 446, 21, 108, 102]","[1.0, 0.45417606609405853, 0.4274443584638154, 0.341674535227185, 0.33486807940039964, 0.32864640791847316, 0.22730605678127372, 0.21744265499187193, 0.19375756694369983, 0.18645479197103781]",F#1
