10_freq,10_peak,note_played
"[11, 5, 1031, 17, 9, 30, 7, 2, 22, 234]","[1.0, 0.739585415366762, 0.33601321438238735, 0.23873535427327017, 0.15782034588165933, 0.13533371445515935, 0.12640303225032942, 0.12098105771411238, 0.09950534237713922, 0.0823111824408288]",B7
"[1029, 2061, 2061, 3, 13, 5, 8, 21, 10, 119]","[1.0, 0.6934379504484024, 0.6934379504484024, 0.528982599255453, 0.3654151983010561, 0.2737481061056496, 0.10968568115609513, 0.09655592193774364, 0.08884203020811036, 0.06577327199190819]",B7
"[2060, 2060, 1030, 2335, 2335, 9, 5, 16, 2, 52]","[1.0, 1.0, 0.5170860848857676, 0.4094289328742473, 0.4094289328742473, 0.26157077559355246, 0.15085924417492957, 0.08293783630274992, 0.06833140339551322, 0.04957142869858251]",B7
"[2061, 2061, 11, 7, 3, 18, 5, 27, 1135, 232]","[1.0, 1.0, 0.34611604985625555, 0.12880066366927936, 0.12424100571090615, 0.11311761852934682, 0.10095397766057264, 0.07457019231471446, 0.04639979715096346, 0.034351175684083184]",B7
"[1031, 2061, 2061, 13, 8, 1, 4, 18, 232, 21]","[1.0, 0.21517262932793604, 0.21517262932793604, 0.08961855057261671, 0.03581474232109347, 0.02850321168178814, 0.024742381691932103, 0.0212890532696457, 0.01896924786236137, 0.01381968472650009]",B7
"[1031, 2062, 2062, 12, 6, 4, 8, 15, 116, 20]","[1.0, 0.08177188160404025, 0.08177188160404025, 0.06425511943450046, 0.031350158886436205, 0.025865690295511872, 0.01847795310442024, 0.017346350729341403, 0.01086268739078318, 0.009068761123951519]",B7
"[1031, 2061, 2061, 31, 12, 4, 7, 17, 9, 25]","[1.0, 0.1054127531925949, 0.1054127531925949, 0.05422726812121888, 0.051043911954484926, 0.029967267935631887, 0.024479566626143104, 0.013993337817997307, 0.011143273529645066, 0.0075327755613182655]",B7
"[1031, 2060, 2060, 13, 2, 11, 19, 2156, 2156, 7]","[1.0, 0.17347437140030952, 0.17347437140030952, 0.10091164504858087, 0.07204478024936582, 0.061492676973148905, 0.042137396496434214, 0.03416739931835224, 0.03416739931835224, 0.025996660688787313]",B7
"[2060, 2060, 2278, 2278, 15, 1031, 2, 12, 5, 10]","[1.0, 1.0, 0.33052921616316555, 0.33052921616316555, 0.18371834427993933, 0.17396952645045663, 0.13003497018628574, 0.07210568626354869, 0.07015023223738688, 0.03661148079720888]",B7
"[1030, 2060, 2060, 2485, 2485, 12, 20, 14, 7, 2]","[1.0, 0.3653690794662053, 0.3653690794662053, 0.20220489658631285, 0.20220489658631285, 0.18016682399155895, 0.049012925199351604, 0.047055373965579884, 0.04287095922554009, 0.03174244566610774]",B7
"[1030, 2061, 2061, 1329, 13, 6, 8, 1, 20, 30]","[1.0, 0.2534190569607885, 0.2534190569607885, 0.09721620945343716, 0.0660896828026152, 0.061107604069209676, 0.02894207865422537, 0.017002878864368427, 0.01475058152604827, 0.007229306424221738]",B7
"[1030, 2061, 2061, 1369, 5, 12, 19, 9, 28, 7]","[1.0, 0.3757366926974479, 0.3757366926974479, 0.09984816473945012, 0.05159107501738752, 0.024091211282510315, 0.013155500182127237, 0.00655902259412337, 0.006068940377324283, 0.004845247523748089]",B7
"[1030, 2061, 2061, 1375, 15, 3, 7, 11, 19, 5]","[1.0, 0.254508141505407, 0.254508141505407, 0.08237587111585455, 0.03563704014316054, 0.02554622720609848, 0.018295106008263163, 0.014478396217693193, 0.010547517564567932, 0.008303561835463952]",B7
"[1030, 2064, 2064, 1382, 7, 14, 4, 11, 9, 26]","[1.0, 0.10694511548432967, 0.10694511548432967, 0.07814626114067377, 0.04160673368291525, 0.04041568356854837, 0.0196736283648988, 0.01287742628517809, 0.008161671417767106, 0.004964226235292873]",B7
"[1030, 2058, 2058, 2095, 2095, 4, 8, 15, 26, 11]","[1.0, 0.05865007605996833, 0.05865007605996833, 0.043035634081533526, 0.043035634081533526, 0.0392285540737574, 0.020983026859796246, 0.010927395569705255, 0.007749412826078273, 0.006327258394430586]",B7
"[1030, 2059, 2059, 6, 15, 20, 10, 2, 154, 13]","[1.0, 0.05610864833745583, 0.05610864833745583, 0.023933754309844686, 0.013052270248571246, 0.0111435099762025, 0.007596087798906219, 0.006683727267673596, 0.005242805153929342, 0.00511594769262639]",B7
"[1030, 2060, 2060, 2595, 2595, 10, 14, 19, 16, 5]","[1.0, 0.08594405038519812, 0.08594405038519812, 0.02869411135459544, 0.02869411135459544, 0.028482323202254238, 0.019581212295707653, 0.01259911337782119, 0.011345964971503924, 0.009871755710732632]",B7
"[1030, 2060, 2060, 9, 2715, 2715, 14, 18, 7, 16]","[1.0, 0.09407264222667806, 0.09407264222667806, 0.027462624640221155, 0.020454888198292883, 0.020454888198292883, 0.017343820026458463, 0.01579108455292469, 0.014396104383783782, 0.010351700891770087]",B7
"[1030, 2061, 2061, 4, 15, 7, 26, 18, 189, 21]","[1.0, 0.0999238418289129, 0.0999238418289129, 0.04062804886247205, 0.026007881455278187, 0.025833947934575868, 0.015935929115362735, 0.011254308109707208, 0.00938536670523025, 0.008140496897127899]",B7
"[1030, 4, 2060, 2060, 13, 7, 26, 16, 18, 1437]","[1.0, 0.13181672608008868, 0.12162238930501773, 0.12162238930501773, 0.059707476935200864, 0.05467851977346998, 0.024608237223628118, 0.018175312646239814, 0.013217257701322654, 0.013005881894243775]",B7
"[1030, 2060, 2060, 12, 6, 9, 16, 20, 185, 2107]","[1.0, 0.45637629899031734, 0.45637629899031734, 0.154436963139503, 0.09117677559833319, 0.06036880933819487, 0.05040645178915897, 0.035269472291933335, 0.02512639190915461, 0.02152033706325742]",B7
"[2060, 2060, 3, 13, 6, 2675, 2675, 8, 19, 211]","[1.0, 1.0, 0.23961084185495862, 0.22206817834393142, 0.1512826853643242, 0.14547153448876665, 0.14547153448876665, 0.061068005340584874, 0.04191999917148997, 0.031080224614602574]",B7
"[2060, 2060, 4, 1031, 2276, 2276, 16, 26, 1, 21]","[1.0, 1.0, 0.17900484911316655, 0.08066402808564568, 0.07064478658178838, 0.07064478658178838, 0.04742799360300697, 0.016029192207822424, 0.013419447625070026, 0.010696697020961909]",B7
"[2060, 2060, 1031, 4, 7, 16, 2147, 2147, 12, 124]","[1.0, 1.0, 0.10747927749009123, 0.09027381768955091, 0.04549341730449604, 0.029776519374991026, 0.026014005485769903, 0.026014005485769903, 0.021605267073139207, 0.009234967665326027]",B7
"[1031, 4, 12, 16, 2060, 2060, 2116, 2116, 192, 20]","[1.0, 0.06366144549441567, 0.023509786699114014, 0.016061823639170365, 0.011644606991556394, 0.011644606991556394, 0.010191287307485676, 0.010191287307485676, 0.010156715227547767, 0.00803096662766182]",B7
"[1031, 2061, 2061, 13, 3, 6, 26, 15, 30, 65]","[1.0, 0.09049593853912218, 0.09049593853912218, 0.05129914775669953, 0.04700280329187758, 0.01801670233303318, 0.017495515974128305, 0.006707133875865762, 0.005917662506282508, 0.005810095128305834]",B7
"[1031, 2061, 2061, 4, 16, 12, 26, 10, 21, 19]","[1.0, 0.18634425395845225, 0.18634425395845225, 0.09294097036991633, 0.036645102281355986, 0.02445296860274444, 0.014195507027257526, 0.00944669522096399, 0.005775709187604824, 0.005602408923914196]",B7
"[1031, 2061, 2061, 7, 17, 11, 26, 13, 1, 4]","[1.0, 0.19133399746915364, 0.19133399746915364, 0.025940130816537756, 0.019292391785914347, 0.015649242980846557, 0.014156185971224144, 0.010125163125821363, 0.008780226803873562, 0.007791815898981626]",B7
"[2059, 2059, 1029, 13, 2490, 2490, 9, 3, 19, 26]","[1.0, 1.0, 0.4283464950800441, 0.17963649970486195, 0.1771474866930174, 0.1771474866930174, 0.13486019290341697, 0.07164484925345885, 0.060672743531978504, 0.033479013385195204]",B7
"[2060, 2060, 1029, 7, 2344, 2344, 15, 11, 1, 36]","[1.0, 1.0, 0.6012437860183254, 0.0973889621776638, 0.058529930644807375, 0.058529930644807375, 0.04653415996547673, 0.03764693063033743, 0.027789076586178255, 0.02010432389068791]",B7
"[6, 3, 1029, 12, 9, 24, 2061, 2061, 21, 115]","[1.0, 0.5494226774073122, 0.5360901732212044, 0.3821371052611223, 0.16073292407929035, 0.1454636249312493, 0.13129273890940948, 0.13129273890940948, 0.1150474038803276, 0.1069589946664528]",B7
"[6, 1031, 13, 19, 1, 11, 26, 35, 70, 43]","[1.0, 0.4260448826178568, 0.28327244004570695, 0.22354323501620893, 0.19216537445131077, 0.13284915259498162, 0.12011704919417301, 0.08273593299187856, 0.06812761080797808, 0.059422909927981944]",B7
"[6, 3, 26, 12, 15, 1030, 20, 38, 32, 18]","[1.0, 0.6354825875026395, 0.5619436624260107, 0.24254604792915418, 0.2410747248099554, 0.15947345581191036, 0.13054827303319275, 0.12814101952945553, 0.11995683004211624, 0.1065648847922373]",B7
"[7, 17, 10, 26, 32, 13, 1, 20, 37, 1031]","[1.0, 0.5935445029720278, 0.3286117055436629, 0.3042124481737491, 0.2122010852461408, 0.19148512371464504, 0.1584226137169734, 0.14637988908916183, 0.12568144915817372, 0.12452475561028789]",B7
"[10, 18, 23, 3, 13, 35, 49, 26, 16, 21]","[1.0, 0.8644442028636602, 0.4633553777888788, 0.4170414355766742, 0.41523273633622426, 0.2572458467749216, 0.1771474724046199, 0.17369061125121124, 0.1534892329915634, 0.13701716313398654]",B7
"[12, 18, 24, 21, 53, 7, 44, 10, 14, 42]","[1.0, 0.7050897641428199, 0.44504244714508384, 0.32635076580058175, 0.24178440713057706, 0.22178245613882172, 0.18427129840535114, 0.18217334670699684, 0.16154987119168915, 0.13339352961864795]",B7
"[15, 4, 24, 8, 10, 18, 13, 26, 35, 43]","[1.0, 0.4205586000283388, 0.34673764275325375, 0.3268404204075509, 0.217066493566119, 0.17842820198100745, 0.12242159423833213, 0.11427517560681853, 0.11000009897744148, 0.08777361564854187]",B7
"[19, 6, 14, 41, 23, 1, 4, 26, 31, 8]","[1.0, 0.4705081074201586, 0.34384074327287484, 0.2167053441449226, 0.18866966954969655, 0.16580933870292883, 0.16515088892452617, 0.14225031002424493, 0.13895290161354562, 0.13764253617782155]",B7
"[9, 15, 3, 21, 5, 31, 52, 26, 73, 11]","[1.0, 0.8452773037211889, 0.5271005174864373, 0.387131600530401, 0.3653861578009508, 0.31267286422093077, 0.2595711042752352, 0.22868007559540166, 0.14583522100859964, 0.1358786467534914]",B7
"[8, 8, 4, 4, 15, 15, 1, 12, 12, 41]","[1.0, 1.0, 0.4398089270735541, 0.4398089270735541, 0.3315103833949415, 0.3315103833949415, 0.32219052894793093, 0.15399991792583995, 0.15399991792583995, 0.15141287414593352]",B7
"[1010, 3, 2015, 2015, 8, 19, 10, 1004, 15, 30]","[1.0, 0.11560092959644591, 0.07189618935115856, 0.07189618935115856, 0.060496125201344106, 0.0563647467143861, 0.03658458783709527, 0.03576218249796574, 0.023174227315970655, 0.017041518931063995]",B7
"[1007, 2014, 2014, 1005, 2557, 2557, 9, 13, 18, 2016]","[1.0, 0.6598987888710933, 0.6598987888710933, 0.197432930572697, 0.09065242140113652, 0.09065242140113652, 0.032226270421386316, 0.024142692852642197, 0.020826154228067828, 0.008816269104875988]",B7
"[1008, 15, 13, 3, 2185, 2185, 9, 21, 35, 26]","[1.0, 0.04992210064089179, 0.03713505494494824, 0.02903057912069375, 0.027221798700583926, 0.027221798700583926, 0.01773760757388991, 0.009939740379761463, 0.006434870553232222, 0.006244578586684974]",B7
"[2015, 2015, 1008, 8, 16, 13, 19, 6, 4, 51]","[1.0, 1.0, 0.5225902867460507, 0.12167525342713816, 0.059531970897955366, 0.04136540493277634, 0.030226044881191693, 0.01599673784226328, 0.014643127504085938, 0.011960127183922998]",B7
"[1007, 2015, 2015, 1749, 1749, 3, 8, 6, 15, 11]","[1.0, 0.30561086216376526, 0.30561086216376526, 0.071514533229716, 0.071514533229716, 0.028379071245971256, 0.027651557718714217, 0.024408168511315862, 0.015123558252898135, 0.012769424210907753]",B7
"[1008, 2014, 2014, 2424, 2424, 6, 29, 10, 14, 17]","[1.0, 0.06900101505975945, 0.06900101505975945, 0.04250124143158949, 0.04250124143158949, 0.013370308435591975, 0.009810336421325973, 0.00770910366875359, 0.006793289206210695, 0.0025680901696637196]",B7
"[1007, 2014, 2014, 2495, 2495, 6, 3, 19, 14, 10]","[1.0, 0.3693579491036929, 0.3693579491036929, 0.08160055950277553, 0.08160055950277553, 0.015498160320686993, 0.014751975599537438, 0.008458313381706311, 0.007600839684204715, 0.006707025295557113]",B7
"[1008, 15, 21, 6, 2, 12, 2022, 2022, 24, 29]","[1.0, 0.04705501241938474, 0.015798806498565986, 0.013480130047299402, 0.009141174441499698, 0.008696522009538191, 0.005057555190436738, 0.005057555190436738, 0.004198339720745906, 0.0039752776097388524]",B7
"[2015, 2015, 1008, 19, 3, 7, 13, 5, 29, 17]","[1.0, 1.0, 0.7140421423678436, 0.059696310585763156, 0.04962829664392987, 0.033963334325349606, 0.025554940536915274, 0.02453775696086242, 0.019149397606271046, 0.018139746689523513]",B7
"[1007, 2015, 2015, 1488, 3, 9, 15, 21, 30, 17]","[1.0, 0.3142137041428288, 0.3142137041428288, 0.14116934705949216, 0.023349969812637594, 0.01812078578453342, 0.007820943821935352, 0.005484721834177349, 0.004387517484117628, 0.004277666495677328]",B7
