10_freq,10_peak,note_played
"[27, 67, 40, 94, 49, 79, 121, 106, 119, 14]","[1.0, 0.6942792028009072, 0.39354705171976756, 0.35274683033881715, 0.1998598642036061, 0.18281401203341235, 0.12719937150930505, 0.10866134430292183, 0.09132411558143486, 0.060429628968314136]",G#1
"[94, 40, 76, 26, 81, 65, 53, 107, 147, 13]","[1.0, 0.7925213045969927, 0.44633898416859696, 0.37900679093119016, 0.2838309301802652, 0.2714341575287341, 0.21619601896309124, 0.17572927037746713, 0.1433414760215973, 0.10169438312479594]",G#1
"[79, 93, 107, 67, 40, 146, 53, 25, 132, 55]","[1.0, 0.9371792905280587, 0.5069486236012395, 0.3942734987701525, 0.30677106167691015, 0.2861714101402277, 0.15388753164242036, 0.12235337550820832, 0.0992201525070631, 0.09294824392035533]",G#1
"[27, 40, 67, 105, 146, 55, 119, 91, 80, 132]","[1.0, 0.5241393747574077, 0.5018599454310868, 0.434483278345468, 0.2958371193686241, 0.2341137013592031, 0.16066286173525735, 0.14631987633187585, 0.10585632014502859, 0.07827064806442362]",G#1
"[40, 106, 145, 66, 53, 80, 26, 93, 119, 13]","[1.0, 0.7060064681424839, 0.41547894794835577, 0.4014119684625641, 0.3304737759020759, 0.2961250827180276, 0.24742118149972947, 0.18935807528321752, 0.1326755769399839, 0.09662984580971283]",G#1
"[40, 107, 80, 147, 26, 67, 133, 54, 91, 161]","[1.0, 0.4571380163315633, 0.2813626186909572, 0.2573426475699183, 0.2207334843606671, 0.20060578895265957, 0.15241714262995543, 0.11584102062013726, 0.09420417286527788, 0.07241098428098333]",G#1
"[27, 121, 54, 81, 40, 108, 67, 44, 148, 94]","[1.0, 0.3830957006105354, 0.3773919690452091, 0.3556737578429723, 0.22305006465099012, 0.11506300171466989, 0.10257942808832894, 0.09726461903634065, 0.09540679067538815, 0.08693928618084708]",G#1
"[107, 41, 26, 81, 94, 76, 39, 120, 146, 13]","[1.0, 0.5341283644007979, 0.2780003969104518, 0.26691410327212, 0.20961784191025284, 0.19784311634398347, 0.15324218240007595, 0.12553279555516147, 0.10008010469778603, 0.07253546448995436]",G#1
"[67, 93, 53, 146, 79, 27, 120, 160, 106, 58]","[1.0, 0.8993980832560552, 0.40851251733897836, 0.3079706678018302, 0.24753857300787827, 0.18057406025358722, 0.17043551462144768, 0.09434811540007987, 0.0940052276747748, 0.07180642713584794]",G#1
"[27, 106, 79, 133, 119, 92, 40, 54, 160, 94]","[1.0, 0.9316128642683597, 0.4376858270211448, 0.43586218024052326, 0.3566939119899334, 0.19674027216321613, 0.17083755913415777, 0.11819656280070279, 0.09518606076582549, 0.05014977109253562]",G#1
"[40, 147, 72, 106, 66, 26, 53, 134, 121, 108]","[1.0, 0.9392179029351667, 0.5319569136134737, 0.5162006972025374, 0.4852305117479825, 0.3954183170268984, 0.350047820498462, 0.1900081803315027, 0.16679523756323267, 0.10846500145400378]",G#1
"[67, 81, 107, 53, 160, 134, 92, 55, 39, 69]","[1.0, 0.9554975182446839, 0.49885406176547503, 0.24844825174934246, 0.23365911126800618, 0.17401425157153574, 0.12654295929630135, 0.12390275324848175, 0.09267692677223116, 0.08964351314859806]",G#1
"[27, 81, 54, 120, 78, 42, 147, 106, 93, 108]","[1.0, 0.8949514993895914, 0.6305458940145142, 0.49700223351160805, 0.4802594323909714, 0.2379985296508108, 0.23552093959183626, 0.2159724848127904, 0.150337724947802, 0.08198204872399278]",G#1
"[67, 36, 26, 107, 41, 54, 120, 174, 93, 145]","[1.0, 0.45715494177728433, 0.2519134584054711, 0.2312935890762075, 0.20808347417743936, 0.20302636637914748, 0.11190598580982948, 0.10619506365323253, 0.10103518384681268, 0.056135198856835544]",G#1
